eyeX,eyeY,eyeZ,timestamp
0,0,1,29.93273
0,0,1,29.93883
0,0,1,29.94499
0,0,1,29.95157
0,0,1,29.95801
0,0,1,29.96422
0,0,1,29.97016
0,0,1,29.97663
0,0,1,29.98277
0,0,1,29.98902
0,0,1,29.99524
0,0,1,30.00117
0,0,1,30.00737
0,0,1,30.01372
0,0,1,30.01971
0,0,1,30.02572
0,0,1,30.03209
0,0,1,30.03818
0,0,1,30.04434
0,0,1,30.05083
0,0,1,30.06254
0,0,1,30.0706
0,0,1,30.07685
0,0,1,30.08281
0,0,1,30.0888
0,0,1,30.09505
0,0,1,30.1015
0,0,1,30.10896
0,0,1,30.1149
0,0,1,30.12081
0,0,1,30.12727
0,0,1,30.13328
0,0,1,30.13936
0,0,1,30.14558
0,0,1,30.15187
0,0,1,30.15873
0,0,1,30.16451
0,0,1,30.17033
0,0,1,30.17619
0,0,1,30.18228
0,0,1,30.18849
0,0,1,30.19465
0,0,1,30.20058
0,0,1,30.20688
0,0,1,30.21844
